YYYY-MM-DD;DO1;DO2;DO3;DO4;DO5;avg pax DO1;avg pax DO2;avg pax DO3;avg pax DO4;avg pax DO5;avg fare DO1;avg fare DO2;avg fare DO3;avg fare DO4;avg fare DO5;stddev fare DO1;stddev fare DO2;stddev fare DO3;stddev fare DO4;stddev fare DO5
2022-01-14;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.376296623261973;1.3601683767429624;1.3822328114363513;1.3600423579244616;1.3717391304347826;9.027210328845728;8.585030255196001;9.042399591558883;10.121595481821391;10.01054347826087;5.441385657159245;5.583309460998012;6.099808832692893;8.039735293284679;6.829425534934006
2022-01-15;Manhattan,Clinton East,Yellow Zone;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Times Sq/Theatre District,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.46748101683724;1.4016638935108152;1.4976255088195387;1.6064470421537371;1.4573820395738204;11.481706833938592;9.079843594009983;9.943880597014926;11.986177825008857;8.970030441400304;10.566483825660212;6.5945731880567635;6.782143687331102;11.016825136205648;6.269978028768088
2022-01-16;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.4548348587345803;1.4977741804937272;1.498434004474273;1.4732472324723247;1.4493641073951955;9.50274572224433;10.83945770942938;9.128232662192394;10.572112546125462;10.324258125294396;7.213677535566109;11.124376721422799;6.937153015886809;8.60373560813103;8.546423239441717
2022-01-17;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Lincoln Square East,Yellow Zone;1.3647219379051518;1.38553289726818;1.3699596774193548;1.3746630727762803;1.3607103218645948;9.326537018082565;8.651365909965373;10.008064516129032;10.674123989218328;10.805954495005551;7.46613366438477;7.023489877623601;8.95939976632009;9.59852118123121;12.783141201432677
2022-01-18;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.34638871341335;1.3119420989143546;1.2963793655879525;1.3444691907943578;1.3449747768723321;9.298603916614024;8.815609167671893;9.709932713873759;9.969561989606532;10.130384167636787;6.137873280311821;5.49637282604567;6.60609449418212;7.804242827574126;8.395035695798716
2022-01-19;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3673718470301057;1.3145963451306963;1.3206036341238065;1.3441977077363896;1.3138472780416515;9.167351505288853;8.589891279204256;9.583008931321219;9.29638252148997;9.8527950310559;5.299282840807305;5.256922706936645;7.0006491588915205;5.934328461892924;7.46398598057639
2022-01-20;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3192975454001197;1.3263778634611023;1.3060802833530105;1.3451452870304748;1.3677304964539008;9.026080622630214;8.610315264232254;9.400091499409681;9.186502480510278;9.487475177304965;5.005894953714708;5.0505098017590875;6.893853932171512;6.619172687221277;6.774743101813444
2022-01-21;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3673745173745173;1.3274932614555257;1.3659825870646767;1.3659961064243997;1.34174692793092;9.142895752895752;8.626909254267744;9.102341417910448;9.462167423750811;9.496555961474593;5.608288599358986;5.499299634987348;5.536424780315197;9.197015344673035;6.951920035174679
2022-01-22;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Clinton East,Yellow Zone;1.4304074377905387;1.4944183313748531;1.4205256570713392;1.4250245017967984;1.4611260053619304;9.02382554006016;11.059253819036426;8.36849186483104;9.242992486115648;10.458739946380698;6.1988089086257725;8.185828658935481;5.793122694024157;6.749610978333191;9.002902838745696
2022-01-23;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.449146757679181;1.3956222132144305;1.4400494437577256;1.455019556714472;1.4389807778274475;9.923037542662117;8.851033644102149;10.022661722290895;11.501086484137332;10.501788109074653;8.660216344790749;6.7871389948077905;7.771807606722901;9.850196370935773;7.849613965846868
2022-01-24;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3316315205327414;1.3093293739173473;1.2836504580690626;1.3177795655671762;1.2943848059454997;9.271453940066593;8.985201682751793;9.53477096546864;9.62425583266291;9.646779521056978;5.614267924726962;6.530163463142798;7.477294967647389;6.9710311437032555;8.059887571242546
2022-01-25;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3688906915432975;1.3314015883236745;1.3287301110777545;1.3586330935251798;1.3361654968599925;9.248489150273778;8.763352650783432;9.478204743320324;9.472007194244604;9.494303657185075;5.5221936635076485;5.626768112415785;6.406691133745079;6.082938201999864;6.78853795450396
2022-01-26;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3567348442970333;1.3302919708029197;1.3254987701557803;1.3465658475110271;1.3065260382333552;9.317630366685092;8.774209245742092;9.570541131456684;9.433900441083805;9.48272907053395;5.354720877880615;4.907797791057647;6.5311332900728685;6.0996233682157035;6.523446854879944
2022-01-27;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3295602152532937;1.3476627712854758;1.3125;1.3306055646481179;1.3134868421052632;9.657938393022825;9.51047161936561;10.848878125;9.930900163666122;10.32685197368421;6.160408642008314;5.691323483155093;7.491730495002869;6.450021358456775;7.0752747581639985
2022-01-28;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.3665966386554622;1.3751537515375154;1.3614047050801228;1.3568682278923454;1.3714605067064083;9.428550420168067;9.62551783517835;10.141510398908967;10.212471163928697;11.332373323397913;6.4510315856112905;6.276241691605454;6.798996643755802;7.1449212240259;9.006007251285189
2022-01-29;Manhattan,East Village,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.4086956521739131;1.4273743016759777;1.4191033138401559;1.401840490797546;1.4310722100656454;9.093280632411068;9.11852886405959;8.659649122807016;8.870858895705522;8.551684901531729;4.927775840876637;7.787304261133583;5.153471677689892;5.119839432239168;6.548848599378518
2022-01-30;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Clinton East,Yellow Zone;1.459605026929982;1.4526935264825713;1.4327140915269596;1.4240886017535763;1.442156862745098;9.274973070017953;8.649751018560433;9.671622111463526;10.314125519150899;11.3589068627451;7.1245577580718145;6.715565946566393;7.723300028895048;8.13504280348801;12.16061660013653
2022-01-31;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3518712105373196;1.3308061662875916;1.3349736379613357;1.3421052631578947;1.3807829181494662;9.448544846330755;9.33991660348749;10.08970123022847;10.266399694889397;10.241795175958877;6.407433855663783;6.807173780881225;7.004460981015187;7.833207631944661;7.252743502106959
2022-02-01;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.330339711050371;1.3612497287914949;1.2752043596730245;1.360655737704918;1.3744573082489147;9.656891839125343;9.88837708830549;11.066130790190735;10.709417509591908;10.497756874095515;6.1897052816876545;6.151331783411624;7.243151505579864;7.266943544472618;6.830077918319091
2022-02-02;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3525390625;1.3361141602634468;1.3459497700742837;1.3151624548736462;1.3422205989773557;10.05042578125;9.960373216245884;10.67576582950124;12.096714801444044;10.446201607012418;6.49970196296993;6.251144766877406;7.025008367377736;9.663110819390248;6.745718385254288
2022-02-03;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3481714074621352;1.3005213764337853;1.3286237571951858;1.3278940886699508;1.33596214511041;10.067713335796086;10.23235662148071;9.868160648874936;9.898706896551724;10.66817350157729;6.164984953349195;6.657304668936476;6.558436335985022;7.196711200925178;6.786159419782351
2022-02-04;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;1.3636709824828637;1.3426312321546234;1.394553706505295;1.3737496210973021;1.3583203732503888;9.299301218583397;8.671117944212607;9.985385779122542;9.517911488329798;9.486438569206843;6.092832260737305;5.533929200861815;6.557400356425655;7.178472550855084;6.917483926278394
2022-02-05;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.438604873387482;1.4955958549222799;1.4586608837083221;1.4267515923566878;1.4624539529611789;9.184113712374582;10.845854922279793;10.712198427758201;8.573913043478262;9.787560215358459;6.231461079907006;7.0745935531961575;8.870539052008136;5.740779315092547;6.400238286631201
2022-02-06;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.443736730360934;1.4383964692901803;1.4071455154447339;1.4559155990957047;1.4110776186887717;9.506976038823172;10.279882309672674;8.972087830294008;10.844122079879426;10.18715146948003;6.933439165689056;7.833777299358894;7.068857287857812;9.562143639155542;7.773612942536434
2022-02-07;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3501440922190202;1.332244517032198;1.3153206650831355;1.3410275502606106;1.328647416413374;9.702696582955948;9.383572095193653;10.207155581947742;10.30078183172003;10.280091185410335;6.680695863899025;6.048598564235213;7.9769496946026175;8.506788608601493;7.283883270126977
2022-02-08;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;1.354053580808965;1.3149500384319754;1.3200888450148076;1.326960466623461;1.2958850424559112;9.505429872176501;9.283011145272868;10.166098223099704;9.989274141283214;10.275333115610712;5.891847107192353;5.301175308500843;7.228718211217833;6.342201156009891;8.00158197576977
2022-02-09;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3396293656450464;1.3256660916235383;1.308848080133556;1.3517424689899586;1.3288244766505637;9.489709550962225;9.034905117883842;9.777176246124492;9.990696987595983;9.668566827697264;5.513378800486707;6.29405727785946;7.569727639250275;7.61610577876531;6.275836659280638
2022-02-10;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.2940973420780117;1.3137621540762903;1.3208629791140694;1.3488726386349787;1.3223825606386246;9.711719019675526;8.95074794315632;10.479699334404406;10.060146252285193;9.992017193736567;5.957322710328182;5.20874571945635;7.942765456143058;7.282618312306154;6.757876319005443
2022-02-11;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3692394155114276;1.3530412590387069;1.3697054698457223;1.3547147502216967;1.3947290494521765;9.613113525665044;9.188940876222885;10.594978962131838;10.614188590008869;10.641963281018656;5.857444808108669;5.8950276875678735;8.684956956799416;8.52122533782892;7.3400622693998825
2022-02-12;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Lincoln Square East,Yellow Zone;1.4445234708392602;1.4280575539568345;1.503987240829346;1.4808053691275167;1.4614060258249641;9.591322901849217;9.026002055498457;11.52099946836789;12.350781208053693;9.99286657101865;6.640468107663072;6.25972535274764;7.11381788160824;11.680264618380102;6.777439102176825
2022-02-13;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Lincoln Square East,Yellow Zone;1.4342889582741982;1.4334267694463911;1.4487179487179487;1.3923187365398422;1.406967840735069;9.447232472324723;10.684211632796076;9.94508190883191;10.502989949748745;10.09781776416539;7.004726585913004;9.556388066477519;8.020142733067683;8.138485686934857;8.212258525062865
2022-02-14;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3522089761570828;1.3786936236391913;1.335907335907336;1.3886138613861385;1.3561037318153069;9.35250525946704;8.79994167962675;10.05287886100386;9.886222153465347;10.107624920936116;6.369393848543877;5.752947886339973;7.953147874490785;7.510964442195486;7.591447300131453
2022-02-15;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3454971543354537;1.3373983739837398;1.3119425712421144;1.2919179734620023;1.3523809523809525;9.71333110143957;8.94729859571323;9.927415705895148;10.090259348612788;10.728571428571428;5.88491632480125;5.399388831285242;7.438261662042203;8.03933553487451;7.3765641640409445
2022-02-16;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3631969618505093;1.353065134099617;1.3385018563005022;1.3620689655172413;1.3119323520200439;9.626449162782666;9.051283524904214;10.109576326708888;10.100668846611178;9.701847792045099;5.901410229813971;5.5936166363713875;7.448297031834814;7.689246187183625;6.3919955027140505
2022-02-17;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3522621485756843;1.3299512195121952;1.3004566210045663;1.346463484761357;1.3675349428208385;9.654663935952337;9.054400000000001;10.248963470319634;10.013628522139161;10.543170266836087;5.834179896829714;5.786209537824365;8.741439615938571;7.299303957144658;7.443692875029881
2022-02-18;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3833056478405317;1.3594274211585775;1.3983830499024255;1.3918997668997668;1.3909550728949718;9.698359634551494;9.034287631402371;10.496657373850015;10.962808857808858;10.789006248140437;6.502183790396535;6.125754020511735;8.761163097800377;10.617035233785572;8.260594329436204
2022-02-19;Manhattan,Clinton East,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Times Sq/Theatre District,Yellow Zone;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Chelsea,Yellow Zone;1.504986621260034;1.5433198380566802;1.6679547336461495;1.4489191590168788;1.4938543964702176;11.82393334954999;10.591120107962213;13.647778084460393;9.66203731122298;10.4843050740624;10.56655474800123;7.198823594397609;12.20475398221432;6.763134063427803;8.286255373461689
2022-02-20;Manhattan,Clinton East,Yellow Zone;Manhattan,Times Sq/Theatre District,Yellow Zone;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Chelsea,Yellow Zone;Manhattan,East Village,Yellow Zone;1.4966598896311356;1.630564784053156;1.4716585024492652;1.4884874247254694;1.5159420289855072;11.52779552715655;12.545514950166114;10.238278516445067;10.729642224583776;10.697826086956521;10.085534586010361;11.411126831032616;7.6893812067260745;8.828393864903779;7.914439417403195
2022-02-21;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3912219766340386;1.3858751279426818;1.457976653696498;1.4532803180914513;1.3885403596821413;10.116548784338491;9.133367451381782;12.278953307392996;9.972644135188867;11.156001672940192;8.111062619819299;7.366852062365559;12.503392369111447;8.724570886344631;9.965502254214917
2022-02-22;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Times Sq/Theatre District,Yellow Zone;1.3864491844416562;1.3273942093541202;1.3658480605921506;1.386675375571522;1.490766073871409;10.202760351317442;9.356013363028953;9.96619462933211;10.743533638145003;12.644288645690835;7.60805658571572;6.7539182400070645;7.132753419090533;8.854983237238924;11.647179328889651
2022-02-23;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.3502971768202081;1.3396226415094339;1.3694281365514243;1.34953434225844;1.3346328784925277;9.795988112927192;9.614950398755107;10.334942378777994;10.482974388824214;10.398830409356727;6.6059764062190585;6.291196156301374;7.363123468156188;8.113050374944608;7.542841865347851
2022-02-24;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.357745993451663;1.3400406128853608;1.3471594259878121;1.355945945945946;1.3356453558504222;9.843815267964846;9.578585933173343;10.526321997247885;10.290675675675676;10.067409529553679;6.1867651031278905;5.921393791875999;7.481183615413332;7.705966689910124;6.78963436092725
2022-02-25;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Lenox Hill West,Yellow Zone;1.379811320754717;1.3427296694382478;1.382756987209853;1.4366280795488275;1.3942857142857144;9.242622641509435;8.729446359764752;9.89367598294647;10.528613831997626;9.642586466165413;5.959476083823436;6.1001841862176125;7.301187942781355;7.8419185198934045;7.411023562191517
2022-02-26;Manhattan,Upper East Side North,Yellow Zone;Manhattan,East Village,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.44452313503305;1.4822095048519532;1.4136756615142783;1.5071026534441168;1.4573798627002288;9.556735127478754;11.175217715849714;8.925858003667802;11.62506030554811;10.46717105263158;6.774283117352718;7.34435244539063;6.435068350179441;9.760623172553629;7.664429801253757
2022-02-27;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Clinton East,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,East Village,Yellow Zone;1.4485021398002853;1.4751819986763732;1.47719651240778;1.4207903168387326;1.4599277978339351;10.208579172610555;11.183421575115819;11.319751844399732;9.578426486294054;11.450830324909747;7.89208006963381;9.666121869097164;9.136723005610177;7.758554514952164;8.558704668148117
2022-02-28;Manhattan,Upper East Side North,Yellow Zone;Manhattan,Upper East Side South,Yellow Zone;Manhattan,Midtown Center,Yellow Zone;Manhattan,Murray Hill,Yellow Zone;Manhattan,Upper West Side South,Yellow Zone;1.3497911127990885;1.3566403751865275;1.3167686658506732;1.3173794976238968;1.377670572019297;9.733146600835548;9.226689405244084;10.781725826193393;11.037746096401902;10.912749827705031;6.963773134453647;6.468226381995111;8.787287527886088;9.80534610278698;8.465620428571864
